"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025779.11",0.23725047552097,-2.85537719702114,7.01677998227375,-0.406935546537669,0.68405532748962,NA
"ENSMUSG00000091020.4",0.254803814824737,3.72942986776006,6.96118704679363,0.535746251708301,0.592133933323419,NA
"ENSMUSG00000101640.2",21.3870780221839,3.08207664836064,2.08663709982167,1.47705446655005,0.139661037727548,NA
"ENSMUSG00000042686.6",2.65649181650542,-0.846830601119693,3.71169313480083,-0.228152104811632,0.819527994292905,NA
"ENSMUSG00000101589.2",0.0828330724260315,2.04768670741583,7.05193296855333,0.290372400949792,0.771531355413366,NA
"ENSMUSG00000067780.4",0.268199491664412,-2.40013848463406,6.97867108707659,-0.343924861149961,0.730902794605129,NA
"ENSMUSG00000100053.2",2.60469033498373,1.07517285868229,3.72308500625735,0.288785471423633,0.772745550776307,NA
"ENSMUSG00000085125.8",3.19093096455157,2.04421040159464,3.84716320069621,0.53135525969491,0.595172618885293,NA
"ENSMUSG00000025776.14",0.165666144852063,3.08270812084672,6.98522804540952,0.441318178992393,0.658982667222605,NA
"ENSMUSG00000089914.3",0.611184680041768,0.468762252816506,6.94466266002889,0.0674996433613027,0.94618394593607,NA
"ENSMUSG00000041809.6",0.414165362130157,4.41356198298497,6.94507801238187,0.635494946941755,0.525105661285356,NA
"ENSMUSG00000025934.16",16.8008206283195,3.08573601217347,2.07368626233198,1.48804381271417,0.136739339673846,NA
"ENSMUSG00000099343.2",11.6454939492131,-0.722043719796319,2.58823209306164,-0.278971782218421,0.780266479938725,NA
"ENSMUSG00000121505.1",0.206301459377529,-1.75830304819012,7.00627566127612,-0.250961157281937,0.801844140292365,NA
"ENSMUSG00000082935.4",1.1410987310326,7.30683572399205,6.16096372125285,1.18598908459506,0.235626610189077,NA
"ENSMUSG00000102766.2",0.158219654622916,-1.45482010479848,7.02602150591716,-0.207061721000037,0.835961656427676,NA
"ENSMUSG00000026158.12",2.55727002682119,4.39044094436545,3.8306484828389,1.1461351685059,0.251739227961356,NA
